,index,ACS_MEDIAN_HH_INC,ACS_MEDIAN_HOME_VALUE,ACS_PCT_EMPLOYED,ACS_PCT_FINANCE,ACS_PCT_GOVT,ACS_PCT_HH_INC_10000,ACS_PCT_HH_INC_100000,ACS_PCT_HH_INC_99999,ACS_PCT_MANUFACT,ACS_PCT_OWNER_HU_COST_30PCT,ACS_PCT_OWNER_HU_COST_50PCT,ACS_PCT_PERSON_INC_ABOVE200,ACS_PCT_PERSON_INC_BELOW99,ACS_PCT_RENTER_HU,ACS_PCT_RENTER_HU_COST_30PCT,ACS_PCT_RENTER_HU_COST_50PCT,ACS_PCT_RETAIL,ACS_PCT_TRANSPORT,ACS_PCT_WORK_NO_CAR,ACS_PER_CAPITA_INC,ACS_TOT_CIVIL_EMPLOY_POP,ACS_GINI_INDEX,ACS_MDN_OWNER_COST_MORTGAGE,ACS_MDN_OWNER_COST_NO_MORTG,ACS_MEDIAN_RENT,ACS_PCT_HEALTH_INC_138_199,ACS_PCT_HEALTH_INC_200_399,ACS_PCT_HEALTH_INC_ABOVE400,ACS_PCT_HEALTH_INC_BELOW137,ACS_PCT_INC50,ACS_PCT_NO_WORK_NO_SCHL_16_19,ACS_PCT_POV_AIAN,ACS_PCT_POV_ASIAN,ACS_PCT_POV_BLACK,ACS_PCT_POV_HISPANIC,ACS_PCT_POV_MULTI,ACS_PCT_POV_NHPI,ACS_PCT_POV_OTHER,ACS_PCT_POV_WHITE,ACS_PCT_UNEMPLOY,ACS_TOT_POP_POV,ACS_MEDIAN_HOME_VALUE,ACS_MEDIAN_RENT,ACS_MEDIAN_YEAR_BUILT,ACS_PCT_10UNITS,ACS_PCT_1UP_OWNER_1ROOM,ACS_PCT_1UP_PERS_1ROOM,ACS_PCT_1UP_RENT_1ROOM,ACS_PCT_HU_BOT_TANK_LP_GAS,ACS_PCT_HU_BUILT_1979,ACS_PCT_HU_COAL,ACS_PCT_HU_ELEC,ACS_PCT_HU_KITCHEN,ACS_PCT_HU_MOBILE_HOME,ACS_PCT_HU_NO_FUEL,ACS_PCT_HU_NO_VEH,ACS_PCT_HU_OIL,ACS_PCT_HU_OTHER,ACS_PCT_HU_PLUMBING,ACS_PCT_HU_SOLAR,ACS_PCT_HU_UTILITY_GAS,POS_DIST_ALC_TRACT,POS_DIST_CLINIC_TRACT,ACS_PCT_BACHELOR_DGR,ACS_PCT_COLLEGE_ASSOCIATE_DGR,ACS_PCT_ENGL_VERY_WELL,ACS_PCT_ENGL_WELL,ACS_PCT_GRADUATE_DGR,ACS_PCT_HS_GRADUATE,ACS_PCT_OTH_EURP,ACS_PCT_OTH_LANG,ACS_PCT_POSTHS_ED,ACS_PCT_SPANISH,ACS_PCT_VET_BACHELOR,ACS_PCT_VET_COLLEGE,ACS_PCT_LT_HS,ACS_PCT_HH_FOOD_STMP,ACS_PCT_HH_FOOD_STMP_BLW_POV,ACS_PCT_HH_NO_FD_STMP_BLW_POV,ACS_PCT_HU_KITCHEN,ACS_PCT_ADMIN,ACS_PCT_AGE_0_17,ACS_PCT_AGE_18_29,ACS_PCT_AGE_ABOVE65,ACS_PCT_CHILDREN_GRANDPARENT,ACS_PCT_CHILD_1FAM,ACS_PCT_CTZ_ABOVE18,ACS_PCT_DISABLE,ACS_PCT_EDUC,ACS_PCT_GOVT,ACS_PCT_GRANDP_RESPS_NO_P,ACS_PCT_GRANDP_RESPS_P,ACS_PCT_HH_FOOD_STMP,ACS_PCT_HH_FOOD_STMP_BLW_POV,ACS_PCT_HH_KID_1PRNT,ACS_PCT_HH_PUB_ASSIST,ACS_PCT_HU_PLUMBING,ACS_PCT_UNEMPLOY,ACS_PCT_UNINSURED,ACS_PCT_VET,ACS_PCT_DIVORCED_F,ACS_PCT_DIVORCED_M,ACS_PCT_FOREIGN_BORN,ACS_PCT_HH_ABOVE65,ACS_PCT_HH_ALONE_ABOVE65,ACS_PCT_HH_NO_COMP_DEV,ACS_PCT_HH_NO_FD_STMP_BLW_POV,ACS_PCT_HH_NO_INTERNET,ACS_PCT_HU_NO_VEH,ACS_PCT_INC50,ACS_PCT_INC50_ABOVE65,ACS_PCT_INC50_BELOW17,ACS_PCT_LT_HS,ACS_PCT_MARRIED_SP_AB_F,ACS_PCT_MARRIED_SP_AB_M,ACS_PCT_NONVET_DISABLE_18_64,ACS_PCT_NOT_LABOR,ACS_PCT_POV_BLACK,ACS_PCT_POV_HISPANIC,ACS_PCT_RENTER_HU_COST_50PCT,ACS_PCT_HEALTH_INC_138_199,ACS_PCT_HEALTH_INC_200_399,ACS_PCT_MEDICAID_ANY,ACS_PCT_MEDICAID_ANY_BELOW64,ACS_PCT_MEDICARE_ONLY,ACS_PCT_PRIVATE_ANY,ACS_PCT_PRIVATE_ANY_BELOW64,ACS_PCT_PRIVATE_EMPL,ACS_PCT_PRIVATE_EMPL_BELOW64,ACS_PCT_PRIVATE_MDCR,ACS_PCT_PRIVATE_MDCR_35_64,ACS_PCT_PRIVATE_OTHER,ACS_PCT_PRIVATE_OTHER_BELOW64,ACS_PCT_PRIVATE_SELF,ACS_PCT_PRIVATE_SELF_BELOW64,ACS_PCT_PUBLIC_OTHER,ACS_PCT_PUBLIC_ONLY,ACS_PCT_PUBLIC_OTHER_BELOW64,ACS_PCT_SELF_MDCR_ABOVE35,ACS_PCT_TRICARE_VA,ACS_PCT_HEALTH_INC_BELOW137,ACS_PCT_UNINSURED,ACS_PCT_UNINSURED_BELOW64,HIFLD_DIST_UC_TRACT,POS_DIST_ALC_TRACT,POS_DIST_CLINIC_TRACT,POS_DIST_ED_TRACT,POS_DIST_MEDSURG_ICU_TRACT,POS_DIST_OBSTETRICS_TRACT,POS_DIST_PED_ICU_TRACT,POS_DIST_TRAUMA_TRACT,YEAR,TRACTFIPS,COUNTYFIPS,STATEFIPS,STATE,COUNTY,REGION,TERRITORY
378,78526,0.25737569797415777,0.07768886664435513,0.8473999999999999,0.0812,0.1084,0.049699999999999994,0.2861,0.33509999999999995,0.0956,0.1797,0.048799999999999996,0.596,0.134,0.2289,0.506,0.2811,0.1562,0.0889,0.0060999999999999995,0.05397637907861248,0.18436154949784792,0.47727272727272724,0.3390568939005638,0.19186875891583452,0.3083480305702528,0.1553,0.2759,0.3201,0.2487,0.09179999999999999,0.19030000000000002,1.0,0.0,0.2438,1.0,0.0,0.0,0.0,0.0353,0.15259999999999999,0.1660404747673128,0.07768886664435513,0.3083480305702528,0.9856007944389275,0.0029,0.1152,0.0889,0.0,0.1393,0.4164,0.0,0.7342,0.041299999999999996,0.2651,0.0,0.0241,0.1069,0.0,0.0070999999999999995,0.0,0.0173,0.06417614303087196,0.019022933975145217,0.1094,0.34850000000000003,0.0079,0.0038,0.031200000000000002,0.3599,0.003969912244045132,0.0,0.4891,0.0068000000000000005,0.1718,0.4296,0.1509,0.1137,0.0602,0.0271,0.041299999999999996,0.042800000000000005,0.2299,0.18539999999999998,0.12240000000000001,0.1275,0.1765,0.7701,0.1108,0.204,0.1084,0.2193,0.043899999999999995,0.1137,0.0602,0.23120000000000002,0.1137,0.0070999999999999995,0.15259999999999999,0.0933,0.09720000000000001,0.1379,0.1097,0.0345,0.2688,0.09939999999999999,0.1679,0.0271,0.1913,0.0241,0.09179999999999999,0.0378,0.1834,0.1509,0.0381,0.011899999999999999,0.08929999999999999,0.3165,0.2438,1.0,0.2811,0.1553,0.2759,0.16510000000000002,0.1808,0.04190000000000001,0.6349,0.6452,0.4646,0.5294,0.0275,0.01225061253062653,0.001742767514813524,0.00205620287868403,0.06509999999999999,0.0741,0.0,0.2361,0.0,0.0473,0.0291,0.2487,0.0933,0.10640000000000001,0.050080309707178444,0.06417614303087196,0.019022933975145217,0.04226313656049324,0.04067511241607293,0.04537793612527467,0.07663732536542034,0.049574443278535614,2020,51053840102,51053,51,Virginia,Dinwiddie County,South,0
379,50979,0.5877689877253517,0.4877387057902454,0.9775,0.0868,0.1406,0.024900000000000002,0.6162,0.2666,0.026600000000000002,0.26289999999999997,0.1056,0.9190999999999999,0.0333,0.5295000000000001,0.3554,0.09759999999999999,0.062,0.0242,0.4335,0.1439642458830883,0.17349866775978684,0.47727272727272724,0.8813429010763711,0.797432239657632,0.7754262198706643,0.025099999999999997,0.0812,0.8379000000000001,0.0558,0.0229,0.0,0.0,0.0,0.0667,0.0287,0.0,0.0,0.0,0.042699999999999995,0.0225,0.11928955682691486,0.4877387057902454,0.7754262198706643,0.9781529294935452,0.2084,0.1451,0.09960000000000001,0.0592,0.0,0.4926,0.0,0.21030000000000001,0.0232,0.0,0.0,0.47600000000000003,0.0572,0.0,0.0,0.0,0.7325,0.0012374389281218662,0.0010414014949897017,0.41850000000000004,0.1142,0.2328,0.0,0.4096,0.0325,0.14834935227747598,0.0,0.9423999999999999,0.0317,0.2414,0.3553,0.025099999999999997,0.0055000000000000005,0.0055000000000000005,0.0461,0.0232,0.0248,0.287,0.0796,0.0245,0.0,0.0305,0.6611,0.0391,0.2298,0.1406,0.0,0.1361,0.0055000000000000005,0.0055000000000000005,0.047,0.0055000000000000005,0.0,0.0225,0.011000000000000001,0.0,0.060899999999999996,0.09699999999999999,0.1993,0.0341,0.0055000000000000005,0.022099999999999998,0.0461,0.051699999999999996,0.47600000000000003,0.0229,0.0,0.0,0.025099999999999997,0.0599,0.0596,0.0537,0.1447,0.0667,0.0287,0.09759999999999999,0.025099999999999997,0.0812,0.1039,0.1043,0.030899999999999997,0.8210999999999999,0.8417,0.7186,0.7367,0.0,0.0,0.0,0.0,0.06509999999999999,0.0667,0.0,0.1348,0.0,0.0,0.0,0.0558,0.011000000000000001,0.0113,0.005292203780733908,0.0012374389281218662,0.0010414014949897017,0.0012800546156636016,0.001231956963636737,0.0012800546156636016,0.0012113381248485826,0.006225953130465198,2020,36047005100,36047,36,New York,Kings County,Northeast,0
380,23315,0.11622532343172984,0.02964871392089053,0.9418000000000001,0.0137,0.1954,0.1642,0.0851,0.18420000000000003,0.10529999999999999,0.19820000000000002,0.0676,0.4526,0.3287,0.5512,0.6461,0.42950000000000005,0.1931,0.0901,0.0681,0.043977727211448506,0.13424882147981143,0.5227272727272727,0.16043054843669913,0.14764621968616262,0.2239858906525573,0.051500000000000004,0.2752,0.17059999999999997,0.5025999999999999,0.2328,0.0,0.0,0.0,0.4891,0.44079999999999997,0.053399999999999996,0.0,0.0,0.1014,0.0582,0.13094526513534285,0.02964871392089053,0.2239858906525573,0.9771598808341608,0.0139,0.0,0.0219,0.0398,0.0,0.6908,0.0,0.625,0.0338,0.053200000000000004,0.0,0.1097,0.0113,0.0,0.013300000000000001,0.0,0.33840000000000003,0.003584305860766785,0.004443313045289394,0.1578,0.2626,0.09390000000000001,0.0495,0.02,0.3847,0.0025073129962390303,0.0,0.4404,0.11359999999999999,0.0709,0.6339,0.17489999999999997,0.2041,0.1509,0.0924,0.0338,0.1023,0.21780000000000002,0.1477,0.1832,0.0,0.8802,0.777,0.15810000000000002,0.1809,0.1954,0.0,0.1361,0.2041,0.1509,0.35369999999999996,0.2041,0.013300000000000001,0.0582,0.19039999999999999,0.1075,0.21960000000000002,0.20149999999999998,0.0368,0.2985,0.15289999999999998,0.256,0.0924,0.2945,0.1097,0.2328,0.09609999999999999,0.4581,0.17489999999999997,0.0369,0.0839,0.0992,0.40869999999999995,0.4891,0.44079999999999997,0.42950000000000005,0.051500000000000004,0.2752,0.262,0.29460000000000003,0.11289999999999999,0.3439,0.37520000000000003,0.2502,0.3071,0.0218,0.0,0.004008365284071105,0.004797806716929404,0.0337,0.041299999999999996,0.030759702725020644,0.4023,0.0182,0.0165,0.0125,0.5025999999999999,0.19039999999999999,0.23379999999999998,0.0047979901980972775,0.003584305860766785,0.004443313045289394,0.003626821411046871,0.003490544730304088,0.003626821411046871,0.03246386174594201,0.03747230966538416,2020,13153020700,13153,13,Georgia,Houston County,South,0
381,39821,0.26743622273759404,0.07452304068036113,0.9523999999999999,0.0637,0.0319,0.018799999999999997,0.1895,0.5784,0.2231,0.086,0.0318,0.7724,0.0672,0.6884999999999999,0.22769999999999999,0.0832,0.081,0.0388,0.0207,0.09232463038691413,0.11897929903668784,0.36363636363636365,0.26524859046642746,0.333095577746077,0.2727807172251617,0.096,0.3006,0.4718,0.1316,0.0356,0.0,0.0,0.061900000000000004,0.0,0.0,0.0,0.0,0.0,0.08960000000000001,0.047599999999999996,0.07428912987789257,0.07452304068036113,0.2727807172251617,0.9796425024826216,0.2389,0.0,0.0327,0.047599999999999996,0.0169,0.8690000000000001,0.0,0.2242,0.0,0.0,0.0397,0.0179,0.0,0.0179,0.0,0.0,0.7014,0.006464551641740094,0.00939575571035153,0.4081,0.1934,0.21539999999999998,0.041299999999999996,0.23309999999999997,0.1176,0.1477225240284162,0.0663471778487753,0.8345999999999999,0.0058,0.32,0.36,0.0478,0.019799999999999998,0.0109,0.0248,0.0,0.0146,0.0908,0.26780000000000004,0.09480000000000001,0.0696,0.4354,0.7701,0.0603,0.19640000000000002,0.0319,0.0,0.0,0.019799999999999998,0.0109,0.1032,0.0565,0.0,0.047599999999999996,0.0253,0.0158,0.2024,0.1592,0.2557,0.12300000000000001,0.06849999999999999,0.0278,0.0248,0.0635,0.0179,0.0356,0.0,0.0696,0.0478,0.0509,0.0245,0.054299999999999994,0.2526,0.0,0.0,0.0832,0.096,0.3006,0.1063,0.1175,0.0213,0.8305,0.8286,0.6856,0.7371,0.044800000000000006,0.0,0.0,0.0,0.0747,0.0825,0.0,0.1276,0.0,0.0172,0.0,0.1316,0.0253,0.0279,0.001317902887031012,0.006464551641740094,0.00939575571035153,0.0064856100526955816,0.006241915282426134,0.0064856100526955816,0.0061374464992328195,0.007065407485134663,2020,26125197600,26125,26,Michigan,Oakland County,Midwest,0
382,74460,0.16059264167562282,0.04753814317774555,0.9327,0.0365,0.1103,0.1105,0.1464,0.3062,0.23199999999999998,0.26530000000000004,0.0421,0.48119999999999996,0.2028,0.183,0.6092,0.3824,0.0599,0.0226,0.0,0.04549948321574619,0.11795449887271982,0.5,0.26986160943106097,0.24465049928673324,0.2804232804232804,0.0832,0.2541,0.2271,0.43560000000000004,0.1533,0.0,0.0,0.0,0.0,0.28859999999999997,0.0,0.0,0.0,0.2241,0.0673,0.16317991631799164,0.04753814317774555,0.2804232804232804,0.9860973187686196,0.0,0.0,0.0388,0.2122,0.0381,0.2584,0.0,0.9544,0.099,0.5418,0.0,0.068,0.0,0.0,0.0213,0.0,0.0037,0.07125941413667299,0.010483441716229664,0.1119,0.21960000000000002,0.05,0.0067,0.0148,0.48469999999999996,0.0,0.0,0.34630000000000005,0.13019999999999998,0.1264,0.1119,0.16899999999999998,0.19039999999999999,0.124,0.0545,0.099,0.07730000000000001,0.1778,0.1734,0.1487,0.1356,0.6835,0.7378,0.18989999999999999,0.152,0.1103,0.0,0.086,0.19039999999999999,0.124,0.2188,0.24420000000000003,0.0213,0.0673,0.22390000000000002,0.0873,0.17300000000000001,0.033,0.0925,0.245,0.0538,0.16210000000000002,0.0545,0.2143,0.068,0.1533,0.0226,0.4715,0.16899999999999998,0.0414,0.1247,0.1418,0.6302,0.0,0.28859999999999997,0.3824,0.0832,0.2541,0.29719999999999996,0.34490000000000004,0.0855,0.3068,0.2773,0.1892,0.2216,0.0236,0.0,0.000871383757406762,0.001028101439342015,0.0321,0.0377,0.024153592072667217,0.4299,0.0043,0.0466,0.0355,0.43560000000000004,0.22390000000000002,0.263,0.07985667806103539,0.07125941413667299,0.010483441716229664,0.03496682525121072,0.033652957723343535,0.03496682525121072,0.10841476217394816,0.038195173137460646,2020,48213950904,48213,48,Texas,Henderson County,South,0
383,43619,0.21690733812252022,0.06095521512038681,0.9752,0.049400000000000006,0.2498,0.036000000000000004,0.1935,0.4054,0.15380000000000002,0.22440000000000002,0.049800000000000004,0.6964,0.13720000000000002,0.139,0.3118,0.0968,0.1553,0.0339,0.0526,0.05392327081537525,0.14521418323426932,0.4659090909090909,0.2788313685289595,0.20542082738944364,0.15167548500881833,0.1032,0.3641,0.3323,0.2004,0.024,0.0,0.0,0.0,0.125,0.0,0.15,0.0,0.0,0.1393,0.0248,0.13696524634958587,0.06095521512038681,0.15167548500881833,0.9831181727904668,0.0005,0.0311,0.0302,0.0241,0.4598,0.536,0.0,0.2144,0.09759999999999999,0.11789999999999999,0.0,0.0603,0.0034000000000000002,0.0092,0.1099,0.0,0.1968,0.1321926137697083,0.014047349054638865,0.1417,0.2422,0.069,0.015600000000000001,0.08259999999999999,0.4039,0.08806936899289594,0.0,0.46649999999999997,0.0022,0.2967,0.2637,0.12960000000000002,0.0779,0.0394,0.0821,0.09759999999999999,0.1313,0.2284,0.133,0.2206,0.0653,0.26539999999999997,0.7698,0.1474,0.2089,0.2498,0.24,0.48,0.0779,0.0394,0.1005,0.09970000000000001,0.1099,0.0248,0.1418,0.10550000000000001,0.10769999999999999,0.107,0.0083,0.4079,0.1374,0.1943,0.0821,0.21109999999999998,0.0603,0.024,0.0095,0.0313,0.12960000000000002,0.0287,0.0499,0.1134,0.4654,0.125,0.0,0.0968,0.1032,0.3641,0.14529999999999998,0.1754,0.0592,0.5745,0.5814,0.38189999999999996,0.4955,0.029900000000000003,0.00280014000700035,0.0054025792959219235,0.00702535983550377,0.0602,0.0782,0.030346820809248557,0.2345,0.0004,0.09789999999999999,0.015300000000000001,0.2004,0.1418,0.1819,0.09074996911165109,0.1321926137697083,0.014047349054638865,0.038230964521152905,0.03679444798061721,0.04603929767670087,0.1150367439231204,0.0994053864987758,2020,29061470100,29061,29,Missouri,Daviess County,Midwest,0
384,34676,0.1388635243351569,0.045779350975526656,0.9706999999999999,0.021099999999999997,0.2634,0.0836,0.1392,0.19820000000000002,0.0732,0.2858,0.11560000000000001,0.5584,0.1547,0.3105,0.5381,0.3508,0.0596,0.0528,0.0,0.05653578884154537,0.13578602172576348,0.5568181818181818,0.25499743721168633,0.23395149786019973,0.19135802469135801,0.20199999999999999,0.3215,0.2369,0.2396,0.067,0.0,0.0,0.0,0.1085,0.0,0.5893,0.0,0.0,0.1483,0.029300000000000003,0.16002049355306977,0.045779350975526656,0.19135802469135801,0.9781529294935452,0.0096,0.0,0.0,0.0,0.19649999999999998,0.6718999999999999,0.0,0.0883,0.058499999999999996,0.11900000000000001,0.0,0.10529999999999999,0.5953,0.0123,0.06849999999999999,0.01582673885880883,0.0,0.0020695099315141555,0.002267941033533128,0.2225,0.308,0.0384,0.0138,0.054299999999999994,0.3389,0.024341830338487254,0.0017039403620873268,0.5848,0.0127,0.2518,0.2979,0.07629999999999999,0.23739999999999997,0.1392,0.0351,0.058499999999999996,0.1185,0.20129999999999998,0.0839,0.2913,0.012199999999999999,0.4506,0.7874,0.20550000000000002,0.4325,0.2634,0.0,0.0,0.23739999999999997,0.1392,0.15439999999999998,0.2556,0.06849999999999999,0.029300000000000003,0.0978,0.08689999999999999,0.2347,0.18739999999999998,0.0436,0.46259999999999996,0.2158,0.038,0.0351,0.0567,0.10529999999999999,0.067,0.0,0.0288,0.07629999999999999,0.038,0.053899999999999997,0.1946,0.5912,0.1085,0.0,0.3508,0.20199999999999999,0.3215,0.182,0.2268,0.073,0.5619,0.5891,0.3549,0.4829,0.0592,0.008575428771438572,0.0,0.0,0.07400000000000001,0.09910000000000001,0.0,0.26039999999999996,0.0,0.0722,0.0054,0.2396,0.0978,0.1351,0.06667764919072526,0.0020695099315141555,0.002267941033533128,0.0021120901158449426,0.002032728990000616,0.0021120901158449426,0.05626665589921667,0.07431502856476623,2020,23021960700,23021,23,Maine,Piscataquis County,Northeast,0
385,4208,0.37252628261589804,0.38386946344777545,0.9404,0.0463,0.16579999999999998,0.039599999999999996,0.4727,0.2384,0.055,0.3666,0.24780000000000002,0.7094,0.109,0.6487999999999999,0.36060000000000003,0.1791,0.0863,0.0603,0.0751,0.09403022268703301,0.3431030948964952,0.48863636363636365,0.6383905689390056,0.4764621968616263,0.527336860670194,0.07440000000000001,0.24609999999999999,0.4633,0.2162,0.0499,0.0,1.0,0.0,0.2227,0.044800000000000006,0.061799999999999994,0.0,0.0,0.056600000000000004,0.0596,0.21979335667321323,0.38386946344777545,0.527336860670194,0.0,0.0883,0.0,0.056100000000000004,0.08650000000000001,0.0088,0.8835999999999999,0.0,0.1576,0.0141,0.0,0.034,0.1292,0.0,0.0088,0.0141,0.01832569762598917,0.7822,0.0008320710033922894,0.0010645437504339173,0.36579999999999996,0.2818,0.14029999999999998,0.028999999999999998,0.2189,0.08410000000000001,0.043877977434183035,0.041427050053248135,0.8665,0.1151,0.0876,0.4964,0.0495,0.1045,0.0705,0.0499,0.0141,0.031400000000000004,0.1855,0.2364,0.0933,0.0668,0.4244,0.7127,0.1235,0.2386,0.16579999999999998,0.2969,0.4531,0.1045,0.0705,0.20850000000000002,0.1189,0.0141,0.0596,0.09,0.0326,0.1424,0.1101,0.1562,0.2302,0.0808,0.0525,0.0499,0.069,0.1292,0.0499,0.083,0.0404,0.0495,0.0583,0.035699999999999996,0.1002,0.16670000000000001,0.2227,0.044800000000000006,0.1791,0.07440000000000001,0.24609999999999999,0.19010000000000002,0.192,0.037000000000000005,0.6609999999999999,0.6790999999999999,0.4718,0.5091,0.0265,0.0,0.0,0.0,0.11349999999999999,0.1251,0.0,0.2271,0.0,0.0085,0.0,0.2162,0.09,0.0993,0.002779951402331041,0.0008320710033922894,0.0010645437504339173,0.0008747039873701277,0.0008418372584851036,0.0027521174236767435,0.0008277477186465315,0.0009327270607438497,2020,6001400700,6001,6,California,Alameda County,West,0
386,82883,0.20241856631461563,0.11532701977183943,0.9859,0.1056,0.1745,0.0,0.2585,0.3701,0.0219,0.20929999999999999,0.0643,0.8209000000000001,0.0786,0.5633,0.47859999999999997,0.34409999999999996,0.11019999999999999,0.026000000000000002,0.0832,0.06098462720041833,0.20086083213773315,0.42045454545454547,0.4382368016401845,0.42510699001426533,0.2639623750734862,0.0675,0.461,0.3599,0.1116,0.0,0.0,0.0,0.0,0.125,0.0,0.4935,0.0,0.0,0.0008,0.0141,0.1537443429254547,0.11532701977183943,0.2639623750734862,0.9831181727904668,0.40130000000000005,0.0,0.0,0.0,0.0274,0.4935,0.0,0.3714,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.594,0.004629728403490431,0.010275161417231725,0.29469999999999996,0.3457,0.037000000000000005,0.0258,0.18109999999999998,0.1595,0.0088800668616799,0.02619808306709265,0.8216,0.0206,0.40880000000000005,0.0,0.0189,0.060700000000000004,0.0,0.0672,0.0,0.043899999999999995,0.3546,0.1008,0.068,0.037599999999999995,0.5047999999999999,0.6187,0.1316,0.299,0.1745,0.0,0.0,0.060700000000000004,0.0,0.2755,0.060700000000000004,0.0,0.0141,0.0558,0.0779,0.0913,0.1866,0.053899999999999997,0.1025,0.0385,0.0,0.0672,0.0646,0.094,0.0,0.0,0.0,0.0189,0.1023,0.0719,0.1114,0.1942,0.125,0.0,0.34409999999999996,0.0675,0.461,0.1566,0.16210000000000002,0.0019,0.7029000000000001,0.7132999999999999,0.6043,0.6484000000000001,0.015,0.0,0.0,0.0,0.0622,0.0593,0.0,0.1585,0.0,0.0161,0.0,0.1116,0.0558,0.0599,0.007886825089576211,0.004629728403490431,0.010275161417231725,0.009536406886693832,0.009178079379093691,0.009877754784204126,0.009024469030121942,0.010399906727293925,2020,55025000506,55025,55,Wisconsin,Dane County,Midwest,0
387,58006,0.18975604237541516,0.04196025933642278,0.9795,0.054299999999999994,0.16190000000000002,0.054299999999999994,0.2165,0.2808,0.029500000000000002,0.1353,0.043899999999999995,0.7111,0.0907,0.2726,0.38270000000000004,0.11220000000000001,0.1048,0.06,0.0339,0.07437812266374708,0.10760401721664276,0.5340909090909091,0.20809841107124552,0.21968616262482168,0.13433274544385657,0.1407,0.3993,0.3118,0.1482,0.0262,0.0,0.12960000000000002,1.0,0.0,0.0506,0.0,0.0,0.0,0.08839999999999999,0.020499999999999997,0.09132439586713346,0.04196025933642278,0.13433274544385657,0.974180734856008,0.008100000000000001,0.0025,0.0018,0.0,0.2065,0.7926000000000001,0.012917115177610333,0.7082999999999999,0.0336,0.0356,0.0,0.0571,0.0616,0.0036,0.0181,0.0,0.0163,0.012225043203686715,0.013306796880423966,0.11810000000000001,0.4482,0.0067,0.0062,0.0265,0.2986,0.0010447137484329294,0.00511182108626198,0.5928,0.0359,0.09,0.69,0.10859999999999999,0.039900000000000005,0.0245,0.0987,0.0336,0.0286,0.20989999999999998,0.1191,0.2451,0.0043,0.2094,0.7535,0.1505,0.17620000000000002,0.16190000000000002,0.0,0.0,0.039900000000000005,0.0245,0.0978,0.0444,0.0181,0.020499999999999997,0.0819,0.057800000000000004,0.1115,0.086,0.0434,0.4139,0.1793,0.16940000000000002,0.0987,0.2998,0.0571,0.0262,0.0174,0.0273,0.10859999999999999,0.020099999999999996,0.019,0.0911,0.3933,0.0,0.0506,0.11220000000000001,0.1407,0.3993,0.11710000000000001,0.1412,0.0394,0.7106,0.7249,0.36340000000000006,0.47659999999999997,0.0394,0.005250262513125656,0.004008365284071105,0.005140507196710075,0.1833,0.23920000000000002,0.009496284062758053,0.1685,0.0,0.1199,0.0074,0.1482,0.0819,0.10769999999999999,0.19338165643919114,0.012225043203686715,0.013306796880423966,0.012267190066776183,0.06098186970001848,0.0562370661148209,0.239744003876282,0.013384633321674244,2020,38095951500,38095,38,North Dakota,Towner County,Midwest,0
388,22146,0.5971911338090197,0.2644725985200015,0.9743,0.2641,0.0827,0.0,0.7453,0.1816,0.0083,0.0537,0.0,0.995,0.0,0.006,0.0,0.0,0.045899999999999996,0.059800000000000006,0.0,0.13575901921293554,0.14746874359499898,0.42045454545454547,0.6266017426960533,0.5242510699001427,0.2804232804232804,0.0,0.0818,0.9131999999999999,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025699999999999997,0.14413798992400306,0.2644725985200015,0.2804232804232804,0.9801390268123138,0.0,0.0,0.0,0.0,0.0,0.8837999999999999,0.0,0.1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8434,0.0056111454844146695,0.012010830575547894,0.44229999999999997,0.0902,0.0062,0.0028000000000000004,0.42560000000000003,0.042,0.0,0.0,0.958,0.0025,0.6026,0.2051,0.0,0.0,0.0,0.0,0.0,0.0271,0.3164,0.06280000000000001,0.18420000000000003,0.0,0.0225,0.6759000000000001,0.09480000000000001,0.21059999999999998,0.0827,0.0,0.1361,0.0,0.0,0.0379,0.0,0.0,0.025699999999999997,0.0,0.0338,0.0229,0.0,0.048600000000000004,0.3821,0.154,0.0,0.0,0.029300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0558,0.38659999999999994,0.0,0.0,0.0,0.0,0.0818,0.0,0.0,0.07139999999999999,0.8959999999999999,0.9898,0.7325,0.898,0.0601,0.0,0.0010456605088881143,0.001199451679232351,0.07429999999999999,0.0911,0.0,0.07139999999999999,0.0,0.028399999999999998,0.0,0.005,0.0,0.0,0.0018327087022775009,0.0056111454844146695,0.012010830575547894,0.00565357455251424,0.005441143256062255,0.00565357455251424,0.023298069934587738,0.006155998600909409,2020,13089021229,13089,13,Georgia,DeKalb County,South,0
